month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,bad_client_target
8,60000,24,30,male,Higher education,Household appliances,1,2,22000,Another,0,1,0
8,7000,6,33,male,Secondary special education,Cell phones,1,2,13000,Married,2,0,0
8,51500,12,58,male,Secondary education,Household appliances,0,2,11000,Married,1,1,0
8,71500,12,26,male,Incomplete higher education,Medical services,0,2,51000,Another,0,1,0
8,54500,12,29,female,Secondary special education,Construction Materials,0,2,56000,Another,0,0,1
8,30000,7,59,male,Higher education,Clothing,0,2,24000,Another,2,1,0
8,45000,18,30,male,Secondary special education,Cosmetics and beauty services,1,2,26000,Another,2,0,0
8,43000,10,33,male,Secondary special education,Windows & Doors,1,0,28000,Married,0,0,0
8,39500,30,49,male,Higher education,Cosmetics and beauty services,0,2,13000,Married,1,1,0
8,14000,12,33,female,Secondary special education,Jewelry,0,2,51000,Another,0,0,0
8,27500,9,38,female,Higher education,Computers,1,0,81000,Another,0,1,0
8,13000,12,27,male,Secondary special education,Cell phones,0,2,31000,Another,1,0,0
8,15000,12,35,male,Secondary education,Household appliances,1,2,21000,Married,2,1,0
8,34000,16,28,female,Secondary special education,Cell phones,0,2,41000,Another,1,1,1
8,13000,6,30,male,Higher education,Clothing,1,2,26000,Unmarried,1,0,0
8,52500,24,63,female,Higher education,Tourism,0,2,1000,Another,3,1,0
8,54500,12,27,male,Higher education,Tourism,0,2,46000,Another,2,1,0
8,21500,18,29,male,Higher education,Household appliances,1,2,27000,Married,0,0,0
8,16500,12,78,male,Secondary special education,Windows & Doors,1,0,21000,Unmarried,0,1,0
8,10000,3,46,male,Higher education,Furniture,1,2,17000,Married,0,0,0
8,27500,24,35,male,Secondary special education,Household appliances,1,2,31000,Unmarried,1,0,0
8,10500,6,31,male,Higher education,Cell phones,1,2,22000,Another,0,1,0
8,45000,11,27,male,Higher education,Household appliances,1,2,21000,Another,1,1,0
8,20500,12,21,female,Higher education,Computers,0,1,46000,Another,1,1,0
8,31500,18,61,female,Higher education,Cell phones,1,2,37000,Another,2,1,0
8,15500,12,22,female,Secondary special education,Household appliances,0,2,16000,Another,0,0,0
8,36000,15,21,male,Higher education,Furniture,0,2,21000,Married,0,0,0
8,15500,3,21,male,Higher education,Household appliances,0,2,46000,Another,0,1,0
8,118500,11,37,female,Incomplete secondary education,Furniture,1,1,111000,Another,1,1,0
9,31500,8,31,female,Higher education,Cell phones,0,0,53000,Married,1,1,1
9,16500,6,38,female,Secondary special education,Household appliances,0,2,19000,Another,1,1,0
9,15500,6,35,female,Secondary special education,Cell phones,1,2,31000,Married,0,1,1
9,6500,5,51,male,Secondary special education,Household appliances,0,2,16000,Another,2,0,0
8,13500,10,25,female,Secondary special education,Household appliances,1,2,26000,Another,0,1,0
8,36000,6,39,male,Higher education,Computers,1,2,55000,Married,0,0,0
9,78500,30,24,male,Secondary special education,Cosmetics and beauty services,0,2,31000,Another,0,1,0
9,30000,10,44,male,Secondary special education,Household appliances,1,2,20000,Married,0,0,0
9,53500,24,35,female,Higher education,Household appliances,1,2,71000,Another,1,0,0
9,16000,16,19,female,Secondary special education,Cell phones,0,2,26000,Married,1,1,0
9,109000,36,44,male,Higher education,Furniture,0,2,26000,Another,2,1,0
9,36500,24,25,female,Secondary special education,Household appliances,0,2,32000,Another,0,1,1
9,33500,10,22,male,Higher education,Cell phones,0,2,26000,Married,2,0,0
9,26500,15,50,male,Higher education,Cell phones,1,2,16000,Married,1,1,0
9,23500,10,38,female,Higher education,Household appliances,0,0,41000,Another,1,1,0
9,12000,24,28,female,Secondary special education,Household appliances,0,2,26000,Married,0,0,0
9,30500,12,19,male,Secondary special education,Cell phones,0,2,31000,Married,2,1,0
9,20500,12,28,male,Secondary special education,Household appliances,1,2,26000,Married,0,0,0
9,15000,10,22,male,Incomplete higher education,Cell phones,0,2,26000,Another,1,1,0
9,29500,12,78,female,Higher education,Boats,0,2,13000,Another,0,1,0
9,17000,11,23,female,Secondary special education,Household appliances,1,2,31000,Another,1,1,0
9,56500,12,49,female,Incomplete higher education,Furniture,0,2,34000,Another,1,0,0
9,19000,12,19,male,Secondary special education,Household appliances,0,2,19000,Another,3,1,1
9,14500,12,51,male,Secondary special education,Windows & Doors,1,2,19000,Another,1,1,0
9,57000,18,44,male,Higher education,Cosmetics and beauty services,1,2,36000,Another,0,1,1
9,26000,12,34,male,Higher education,Computers,1,2,56000,Married,2,0,0
9,33500,12,24,female,Secondary education,Cell phones,0,0,51000,Another,0,1,0
9,31000,12,21,female,Secondary special education,Cell phones,0,2,36000,Married,1,1,1
9,52000,15,49,female,Higher education,Training,1,0,51000,Another,1,1,0
9,11000,3,41,male,Secondary special education,Computers,1,2,21000,Another,2,0,0
9,58500,12,59,male,Secondary education,Windows & Doors,1,2,38000,Another,1,0,0
9,26000,12,45,female,Secondary special education,Household appliances,1,2,16000,Unmarried,3,1,0
9,66500,24,38,male,Higher education,Household appliances,1,2,121000,Another,1,0,0
9,34500,12,45,male,Higher education,Furniture,1,2,16000,Another,1,1,0
9,15500,6,29,female,Secondary special education,Household appliances,0,2,21000,Another,1,1,0
9,19500,12,35,male,Secondary special education,Household appliances,0,2,21000,Another,1,1,0
9,12000,12,57,male,Secondary special education,Furniture,1,2,16000,Married,0,1,0
9,12000,8,52,male,Secondary special education,Household appliances,0,2,26000,Another,3,0,0
9,18500,4,47,male,Higher education,Fitness,1,2,31000,Married,1,0,0
9,55000,15,25,male,Higher education,Training,0,0,41000,Another,0,1,0
9,28500,12,30,female,Secondary special education,Computers,0,1,31000,Married,1,1,0
9,17500,24,35,female,Higher education,Furniture,1,2,41000,Another,1,1,0
9,15000,10,23,male,Secondary special education,Computers,0,2,18000,Another,2,1,0
9,36000,12,33,female,Secondary special education,Household appliances,0,2,51000,Another,0,0,0
9,8000,6,44,male,Secondary special education,Cell phones,0,2,26000,Another,0,1,0
9,7500,6,49,male,Secondary special education,Windows & Doors,0,2,16000,Another,0,1,0
9,42000,8,26,female,Secondary education,Windows & Doors,0,2,26000,Another,2,1,0
9,6000,4,25,female,Secondary special education,Jewelry,0,2,21000,Another,3,1,1
9,45000,18,31,male,Higher education,Cosmetics and beauty services,0,0,51000,Another,1,0,0
9,11000,6,53,male,Secondary special education,Furniture,1,2,26000,Another,3,0,0
9,28000,12,31,male,Incomplete higher education,Household appliances,1,0,31000,Another,1,1,0
9,15000,6,55,male,Higher education,Computers,1,2,41000,Another,0,0,0
9,15000,3,32,female,Higher education,Furniture,1,2,21000,Another,4,1,0
9,21500,12,29,female,Secondary special education,Cell phones,0,2,26000,Another,2,0,0
9,18000,12,43,male,Higher education,Windows & Doors,1,2,26000,Another,0,0,0
9,6000,12,30,male,Secondary special education,Cell phones,0,2,11000,Another,1,1,0
9,31000,36,62,male,Secondary special education,Sporting goods,0,2,11000,Another,1,0,0
9,6500,6,28,male,Higher education,Household appliances,1,2,29000,Married,3,0,0
9,14000,6,27,female,Secondary education,Cell phones,0,2,24000,Another,0,0,0
9,30000,12,51,female,Secondary special education,Cell phones,0,2,46000,Married,1,1,1
9,39000,3,60,male,Secondary special education,Windows & Doors,0,0,15000,Another,2,0,0
9,44500,24,56,male,Higher education,Medical services,0,0,26000,Married,2,0,0
9,15000,12,31,male,Secondary special education,Household appliances,1,2,31000,Another,1,1,0
9,14000,12,49,male,Secondary education,Fitness,0,2,11000,Another,2,1,0
9,6000,6,33,male,Secondary special education,Household appliances,1,2,19000,Another,0,0,0
9,15500,6,28,female,Secondary special education,Household appliances,1,0,51000,Married,2,1,0
9,16500,6,44,female,Secondary special education,Windows & Doors,1,2,48000,Another,2,0,0
9,28500,18,26,female,Secondary special education,Cell phones,0,2,29000,Another,0,0,0
9,11500,6,51,male,Higher education,Computers,0,2,36000,Another,0,1,0
9,10500,3,23,female,Secondary special education,Cell phones,0,2,31000,Married,3,1,0
9,41000,10,33,female,Higher education,Furniture,1,1,46000,Another,1,0,0
9,21000,18,26,female,Secondary special education,Cell phones,0,2,26000,Married,0,0,0
9,22000,12,41,female,Secondary education,Household appliances,1,2,21000,Another,1,1,0
9,5500,5,47,male,Secondary special education,Clothing,0,2,16000,Unmarried,1,0,0
9,7500,6,23,male,Incomplete higher education,Computers,0,2,18000,Another,2,1,0
9,8000,12,29,female,Secondary education,Household appliances,1,2,18000,Another,0,1,1
9,20500,10,31,female,Secondary special education,Cell phones,0,2,17000,Another,1,1,0
9,7000,12,37,male,Secondary special education,Cell phones,1,0,31000,Another,3,1,0
9,111500,10,50,male,Secondary education,Furniture,0,0,81000,Married,0,0,0
9,8000,10,22,female,Secondary special education,Cell phones,0,2,16000,Unmarried,3,0,0
9,27500,12,23,male,Secondary special education,Household appliances,0,1,28000,Married,1,1,0
9,41500,15,26,male,Secondary education,Windows & Doors,1,2,16000,Another,3,1,0
9,28500,12,30,female,Secondary special education,Household appliances,0,2,24000,Another,0,1,0
9,27500,3,30,female,Higher education,Construction Materials,1,2,81000,Another,2,0,0
9,16000,3,23,male,Higher education,Furniture,0,2,22000,Another,3,1,0
9,66000,12,26,male,Higher education,Windows & Doors,1,2,31000,Another,2,1,0
9,7000,3,27,male,PhD degree,Clothing,0,2,31000,Another,1,0,0
9,6000,3,32,male,Secondary special education,Household appliances,0,2,19000,Married,0,0,0
9,116000,24,39,male,Secondary special education,Cosmetics and beauty services,1,0,71000,Another,1,1,0
9,27000,15,33,male,Higher education,Tourism,0,2,31000,Unmarried,0,0,0
9,18000,6,49,female,Higher education,Cell phones,1,0,56000,Married,2,1,1
9,12000,6,25,female,Secondary special education,Household appliances,0,2,41000,Another,1,1,0
9,8500,3,36,female,Higher education,Fitness,1,2,81000,Another,1,1,0
9,33000,12,29,female,Higher education,Computers,1,0,36000,Another,2,0,0
9,6000,3,29,female,Higher education,Household appliances,0,2,401000,Another,3,0,0
9,6500,6,24,male,Secondary education,Cell phones,0,2,21000,Another,0,1,0
9,18000,12,43,male,Higher education,Furniture,0,2,8000,Another,1,1,0
9,34500,12,31,female,Higher education,Computers,1,2,11000,Another,1,0,0
9,26500,4,31,female,Higher education,Cell phones,0,0,97000,Another,2,1,0
9,9000,10,35,female,Incomplete higher education,Household appliances,1,2,51000,Another,0,0,0
9,12000,3,39,male,Secondary education,Household appliances,1,2,21000,Married,1,1,0
9,21000,12,54,female,Higher education,Household appliances,0,2,26000,Another,3,0,0
9,7500,6,58,male,Secondary special education,Clothing,1,2,19000,Another,3,1,0
9,51000,6,26,female,Secondary special education,Windows & Doors,1,2,46000,Another,2,1,0
9,11000,4,39,male,Higher education,Household appliances,1,2,19000,Married,0,1,0
9,10000,6,28,male,Secondary special education,Household appliances,1,0,28000,Another,3,1,0
9,13000,3,30,male,Secondary special education,Computers,1,2,13000,Married,0,1,0
9,12500,5,22,female,Secondary special education,Household appliances,0,2,31000,Another,3,1,0
9,22500,15,23,male,Secondary special education,Household appliances,0,2,25000,Another,1,1,0
9,30500,12,20,male,Secondary special education,Household appliances,0,2,33000,Married,2,0,0
9,6000,3,27,female,Incomplete higher education,Household appliances,1,2,46000,Another,1,0,0
9,24500,12,20,male,Secondary special education,Household appliances,0,2,26000,Another,1,1,0
9,74000,18,45,male,Incomplete higher education,Household appliances,0,2,56000,Married,0,1,1
9,23000,10,26,female,Higher education,Cell phones,0,2,31000,Another,2,0,1
10,27500,12,24,female,Secondary special education,Cell phones,0,2,33000,Married,1,0,0
10,186500,36,65,male,Secondary special education,Furniture,0,2,21000,Another,0,1,0
10,15000,12,25,female,Higher education,Computers,0,2,31000,Another,2,0,0
9,33000,12,33,male,Higher education,Clothing,1,2,31000,Another,0,0,0
9,29500,24,39,female,Secondary special education,Household appliances,1,2,66000,Another,0,1,0
9,14000,10,36,male,Secondary special education,Furniture,1,2,26000,Another,2,0,0
9,27500,12,25,male,Higher education,Cell phones,0,0,61000,Another,0,1,0
9,7500,3,63,male,Secondary education,Construction Materials,0,2,12000,Another,2,0,0
9,27500,12,38,male,Secondary special education,Computers,1,2,19000,Another,2,0,0
10,44000,36,61,male,Higher education,Clothing,1,2,36000,Another,0,1,0
10,18000,12,24,male,Secondary education,Cell phones,1,2,18000,Another,0,1,0
10,24500,6,30,female,Higher education,Computers,0,1,41000,Another,0,1,0
9,9500,12,55,female,Secondary special education,Household appliances,1,2,11000,Another,1,1,0
9,10500,6,28,male,Secondary special education,Computers,0,2,21000,Another,1,0,0
9,116000,24,36,male,Higher education,Cosmetics and beauty services,0,0,49000,Another,0,1,0
9,9500,6,31,female,Secondary special education,Cell phones,1,2,18000,Another,0,1,0
10,32000,8,34,female,Higher education,Household appliances,0,0,51000,Another,1,1,0
10,21500,3,29,female,Secondary special education,Household appliances,0,2,36000,Another,0,1,0
9,18000,12,32,male,Higher education,Household appliances,1,2,26000,Married,2,1,0
9,9500,10,31,male,Higher education,Cell phones,1,2,22000,Unmarried,1,0,0
9,8500,4,62,male,Secondary education,Construction Materials,1,2,8000,Another,0,1,0
9,13000,6,39,male,Secondary special education,Household appliances,1,2,41000,Another,3,0,0
9,30500,12,21,female,Incomplete higher education,Household appliances,0,2,41000,Another,1,0,0
9,17000,12,24,male,Higher education,Tourism,0,2,31000,Another,3,1,1
9,21500,12,62,male,Secondary education,Household appliances,1,2,16000,Another,1,1,0
9,36000,12,62,female,Secondary education,Cell phones,0,0,14000,Another,2,1,0
10,38000,6,31,male,Higher education,Clothing,1,2,26000,Married,1,1,0
10,60500,10,29,female,Incomplete higher education,Clothing,1,0,51000,Another,2,0,0
10,11000,6,21,male,Secondary special education,Clothing,0,2,24000,Another,1,1,0
10,28500,24,31,female,Secondary special education,Household appliances,1,2,31000,Another,3,0,0
10,28000,24,53,female,Secondary special education,Household appliances,0,2,36000,Married,0,1,0
9,28500,18,23,female,Secondary special education,Household appliances,0,2,44000,Unmarried,2,1,0
9,9000,12,52,female,Secondary special education,Cell phones,0,2,51000,Another,0,1,0
9,96500,36,21,male,Incomplete higher education,Cosmetics and beauty services,0,0,56000,Married,0,1,0
9,13500,10,26,female,Higher education,Cell phones,0,2,31000,Another,0,0,0
9,37000,12,50,female,Secondary special education,Furniture,0,2,21000,Another,3,1,0
10,21000,12,21,female,Secondary special education,Cell phones,0,2,16000,Another,0,1,0
10,27500,3,39,male,Higher education,Clothing,1,2,61000,Another,1,1,0
10,5500,6,26,female,Secondary education,Cell phones,0,2,21000,Another,0,1,0
10,34000,12,54,male,Secondary special education,Household appliances,0,2,11000,Another,1,1,0
10,16000,3,53,male,Secondary special education,Clothing,0,2,16000,Another,3,1,1
9,22000,11,40,male,Higher education,Computers,0,2,21000,Another,1,0,0
10,16000,8,34,female,Secondary special education,Medical services,1,2,31000,Married,1,0,0
10,25000,14,23,male,Higher education,Cell phones,0,0,36000,Another,1,0,0
10,9000,10,34,female,Secondary special education,Cell phones,1,2,26000,Another,2,0,0
10,22500,12,19,male,Secondary education,Cell phones,0,2,21000,Another,1,1,0
10,16500,12,31,female,Secondary education,Cell phones,0,2,31000,Another,1,1,1
10,55500,10,49,male,Higher education,Household appliances,0,2,41000,Another,1,0,0
10,124000,15,56,male,Higher education,Furniture,0,2,51000,Another,0,1,0
10,17000,6,25,female,Secondary special education,Cell phones,0,2,28000,Married,1,0,0
10,38000,24,77,male,Higher education,Medical services,1,1,31000,Married,0,0,0
10,40500,12,22,male,Secondary education,Cell phones,0,2,23000,Married,1,1,0
10,13000,6,21,female,Secondary special education,Cell phones,0,2,26000,Married,0,1,1
10,14500,6,49,male,Secondary education,Household appliances,0,2,21000,Another,0,1,0
10,61500,12,33,male,Secondary special education,Clothing,1,2,31000,Another,2,1,0
10,26500,10,26,female,Secondary education,Cell phones,0,0,31000,Another,0,0,1
10,21500,12,39,female,Higher education,Computers,1,2,66000,Another,1,0,1
10,27000,10,27,male,Incomplete higher education,Furniture,0,0,61000,Another,0,0,0
10,22000,6,33,female,Higher education,Computers,1,0,101000,Another,1,1,0
10,10500,12,39,female,Secondary special education,Cell phones,0,2,37000,Married,1,0,0
10,6500,6,31,female,Secondary special education,Cell phones,0,2,31000,Another,2,0,0
10,8000,6,31,female,Secondary special education,Computers,1,2,26000,Another,3,0,0
10,21500,6,41,female,Secondary education,Furniture,1,2,56000,Married,1,0,0
10,25000,10,55,female,Higher education,Cell phones,0,2,51000,Married,2,1,0
10,13000,10,30,male,Secondary special education,Cell phones,0,2,36000,Another,1,0,0
10,17000,12,65,male,Higher education,Furniture,0,2,11000,Another,1,0,0
10,18000,18,34,female,Secondary special education,Household appliances,1,2,21000,Another,1,0,0
10,21500,4,39,female,Higher education,Computers,1,2,151000,Another,0,0,0
10,66000,10,32,male,Higher education,Clothing,1,2,61000,Married,2,0,0
10,7500,6,29,female,Higher education,Computers,1,2,33000,Married,1,0,0
10,53000,12,55,female,Secondary education,Construction Materials,1,2,21000,Another,1,1,0
10,9000,3,48,male,Secondary special education,Construction Materials,1,2,31000,Married,4,0,0
10,19000,4,60,male,Secondary special education,Furniture,0,2,9000,Married,1,0,0
10,21000,6,25,male,Higher education,Computers,0,2,46000,Another,0,0,0
10,20500,6,33,female,Secondary special education,Cell phones,1,2,46000,Married,3,1,0
10,91000,24,39,male,Secondary special education,Cosmetics and beauty services,1,2,51000,Married,0,1,0
10,19500,24,29,female,Secondary special education,Household appliances,1,2,41000,Married,1,1,0
10,10500,12,58,male,Secondary special education,Windows & Doors,1,2,7000,Unmarried,1,0,0
10,9500,12,24,female,Secondary education,Cell phones,0,2,36000,Another,1,1,0
10,21500,10,23,male,Secondary special education,Household appliances,1,2,21000,Married,1,0,0
10,13000,12,44,female,Secondary special education,Household appliances,0,2,28000,Another,2,1,0
10,13000,6,27,female,Secondary special education,Household appliances,0,2,26000,Married,1,0,0
10,5500,6,22,male,Secondary special education,Cell phones,1,2,16000,Another,4,0,0
10,38000,24,49,male,Secondary special education,Medical services,1,2,21000,Another,2,1,0
10,47000,18,62,male,Higher education,Training,0,1,36000,Another,0,1,0
10,5500,12,37,female,Higher education,Cell phones,1,2,36000,Another,0,0,0
10,16500,4,30,female,Secondary education,Cell phones,0,0,26000,Another,1,0,1
10,13000,6,48,male,Higher education,Cell phones,0,2,19000,Married,0,1,0
10,51000,18,20,female,Incomplete higher education,Household appliances,0,0,36000,Married,2,1,0
10,13500,6,40,female,Secondary special education,Cell phones,1,2,29000,Married,0,1,1
10,35000,10,24,male,Secondary special education,Cell phones,0,2,31000,Another,0,0,0
10,9000,6,35,male,Secondary special education,Clothing,1,2,16000,Another,1,1,0
10,29000,12,33,male,Secondary special education,Household appliances,1,2,21000,Another,0,1,0
10,23000,12,33,male,Secondary education,Computers,0,2,22000,Another,2,1,0
10,6500,3,24,female,Secondary special education,Household appliances,1,2,26000,Another,2,0,0
10,47000,11,34,male,Secondary education,Fitness,1,0,36000,Another,0,1,0
10,12000,12,36,male,Secondary special education,Cell phones,1,1,31000,Another,1,0,0
10,78500,34,27,male,Higher education,Cosmetics and beauty services,0,1,39000,Unmarried,0,0,0
10,13500,6,30,female,Secondary special education,Computers,0,2,21000,Another,1,1,0
10,10000,12,27,female,Higher education,Household appliances,1,2,31000,Married,0,1,0
10,34000,6,43,male,Higher education,Clothing,0,2,41000,Another,1,1,0
10,13500,10,23,female,Secondary education,Cell phones,0,1,46000,Another,1,1,0
10,46000,24,53,male,Secondary special education,Construction Materials,1,2,21000,Married,2,1,1
10,86000,12,56,male,Higher education,Clothing,1,2,41000,Another,1,1,0
10,17500,4,24,male,Incomplete higher education,Furniture,0,2,17000,Another,1,0,0
10,14000,6,41,female,Secondary special education,Cell phones,0,1,26000,Another,0,1,0
10,6000,4,23,female,Secondary special education,Household appliances,0,2,51000,Another,0,1,0
10,9000,6,24,female,Higher education,Computers,1,0,61000,Another,1,1,0
10,30000,10,52,male,Secondary education,Computers,0,2,26000,Another,2,0,0
10,18000,15,31,male,Secondary special education,Household appliances,0,2,17000,Another,2,1,1
10,12000,10,22,female,Secondary special education,Auto,0,2,19000,Another,1,0,0
10,16000,10,27,male,Secondary special education,Furniture,0,2,30000,Another,1,1,0
10,10500,6,44,male,Secondary special education,Household appliances,1,0,26000,Unmarried,2,0,0
10,26000,10,21,male,Secondary special education,Cell phones,0,2,26000,Another,2,1,0
10,25000,12,27,male,Secondary special education,Computers,1,2,32000,Married,0,0,0
10,52500,6,64,male,Higher education,Furniture,0,2,51000,Another,0,0,0
10,7000,4,51,male,Higher education,Clothing,1,2,14000,Another,0,0,0
10,11000,6,73,male,Higher education,Clothing,0,2,19000,Another,1,1,0
10,14000,10,49,female,Secondary special education,Cell phones,1,0,31000,Unmarried,0,1,1
10,11500,12,23,male,Higher education,Computers,0,2,19000,Another,2,1,0
10,28500,12,61,male,Secondary special education,Clothing,1,2,16000,Another,2,0,0
10,14000,4,27,male,Higher education,Fitness,0,1,31000,Another,1,1,0
10,20000,12,20,female,Secondary education,Auto,1,2,29000,Another,1,1,0
10,12500,12,51,female,Secondary special education,Windows & Doors,0,2,16000,Another,1,0,0
10,80500,15,25,male,Higher education,Tourism,0,2,31000,Another,0,0,0
10,14000,10,39,female,Higher education,Cell phones,1,2,26000,Another,2,0,0
10,101000,36,55,male,Secondary special education,Boats,1,2,36000,Another,0,0,0
10,6500,6,20,female,Secondary special education,Cell phones,0,2,16000,Another,0,1,0
10,10000,6,34,female,Higher education,Auto,1,2,21000,Another,0,0,0
10,13500,12,28,male,Higher education,Furniture,0,2,32000,Married,2,1,0
10,38000,12,30,female,Secondary special education,Furniture,0,2,16000,Another,0,0,0
10,301000,36,32,male,Higher education,Construction Materials,0,2,121000,Another,1,1,0
10,39000,18,32,male,Higher education,Household appliances,1,2,36000,Another,0,1,0
10,16000,4,25,female,Secondary special education,Furniture,0,2,16000,Another,0,1,0
10,28500,6,28,female,Secondary special education,Jewelry,0,0,41000,Another,2,1,0
10,21500,12,27,female,Higher education,Cell phones,1,2,39000,Another,1,0,0
10,15500,12,24,male,Higher education,Cell phones,1,2,16000,Another,3,1,1
10,8000,3,31,male,Secondary special education,Jewelry,1,2,21000,Another,1,1,0
10,26000,6,28,female,Higher education,Household appliances,0,2,46000,Another,0,0,0
10,15000,4,25,male,Secondary special education,Auto,0,2,26000,Another,2,0,0
10,15000,10,48,male,Secondary special education,Household appliances,0,0,36000,Another,1,0,0
10,34500,24,32,female,Higher education,Cosmetics and beauty services,1,2,51000,Another,1,1,0
10,8500,6,36,male,Secondary special education,Cell phones,1,2,26000,Another,1,1,0
10,47000,3,54,male,Higher education,Clothing,1,2,56000,Married,0,1,0
10,30000,6,34,female,Secondary special education,Cell phones,1,2,101000,Married,0,1,0
10,8500,10,31,female,Secondary special education,Cell phones,1,2,26000,Married,0,0,0
10,19500,12,27,female,Secondary special education,Jewelry,1,2,46000,Unmarried,0,0,0
10,45000,24,21,female,Secondary special education,Computers,0,2,22000,Another,0,0,1
10,23500,18,38,female,Secondary special education,Household appliances,1,2,41000,Another,3,0,0
10,37000,10,41,female,Higher education,Cell phones,0,2,61000,Another,1,1,0
10,63000,24,28,male,Secondary special education,Clothing,0,2,26000,Married,3,0,0
10,27000,12,35,male,Higher education,Computers,0,2,41000,Another,1,0,0
10,16000,6,38,male,Higher education,Cell phones,1,2,17000,Another,0,0,0
10,38500,12,41,male,Secondary special education,Household appliances,1,2,31000,Married,2,0,0
10,11500,10,30,female,Incomplete higher education,Cell phones,1,1,26000,Unmarried,0,0,0
10,42500,24,35,male,Higher education,Cosmetics and beauty services,0,2,36000,Another,0,0,0
10,27500,10,26,male,Secondary special education,Cell phones,0,2,21000,Unmarried,1,1,1
10,12500,10,43,female,Secondary special education,Cell phones,0,2,21000,Married,2,1,0
10,29000,18,27,female,Secondary special education,Household appliances,0,2,26000,Another,0,1,1
10,28000,12,30,male,Higher education,Household appliances,1,0,31000,Another,2,0,0
10,30500,10,26,female,Higher education,Cell phones,0,2,31000,Married,2,1,0
10,14000,12,22,female,Secondary special education,Computers,0,2,26000,Another,0,1,0
10,7000,6,37,male,Secondary special education,Sporting goods,1,2,11000,Another,0,1,0
10,40000,3,46,female,Higher education,Windows & Doors,1,0,51000,Another,1,1,0
10,10000,4,30,male,Secondary special education,Cell phones,0,2,26000,Married,1,1,0
10,58500,36,57,female,Secondary special education,Furniture,1,2,32000,Married,1,1,0
10,48500,10,25,female,Higher education,Clothing,0,0,39000,Another,2,1,0
10,14000,3,61,male,Higher education,Furniture,0,2,26000,Married,2,1,0
10,11000,6,21,male,Higher education,Computers,0,2,31000,Another,0,0,0
10,36000,12,29,female,Higher education,Clothing,1,2,51000,Unmarried,2,0,0
10,12500,6,24,female,Secondary special education,Household appliances,0,2,23000,Another,1,0,0
10,35000,7,58,male,Higher education,Clothing,1,2,31000,Married,3,1,0
10,26500,18,21,male,Secondary special education,Cell phones,1,2,35000,Married,1,0,1
10,14000,4,47,female,Secondary special education,Furniture,1,1,36000,Married,0,1,0
10,14000,4,40,female,Incomplete secondary education,Audio & Video,1,2,16000,Married,1,0,0
10,26500,6,58,male,Secondary special education,Clothing,0,2,19000,Another,2,1,0
10,42500,12,79,male,Higher education,Clothing,0,2,19000,Married,1,1,0
10,26000,12,35,female,Secondary special education,Cell phones,0,2,41000,Another,0,0,1
10,35000,11,25,male,Higher education,Fitness,0,0,61000,Another,0,1,0
11,99500,18,27,female,Higher education,Household appliances,0,2,51000,Another,0,1,1
11,35000,10,31,male,Higher education,Cell phones,0,0,121000,Another,0,0,0
11,19500,10,41,female,Secondary special education,Cell phones,1,2,36000,Married,1,0,0
10,32500,12,38,female,Secondary special education,Cell phones,0,2,28000,Another,1,1,1
10,23000,10,48,female,Secondary special education,Computers,1,2,28000,Another,1,1,0
10,33000,8,26,male,Higher education,Clothing,1,0,61000,Married,1,0,0
10,69500,6,51,male,Higher education,Clothing,1,0,26000,Another,1,0,0
10,8500,6,30,female,Secondary special education,Cell phones,1,2,31000,Another,0,1,0
11,18500,6,42,female,Secondary special education,Computers,0,2,46000,Married,1,0,0
11,14000,12,33,female,Secondary special education,Computers,1,2,21000,Married,3,1,0
11,7000,6,34,female,Higher education,Auto,1,2,39000,Another,3,1,0
11,8500,12,22,female,Secondary special education,Cell phones,0,2,27000,Married,0,1,1
11,25000,24,37,female,Higher education,Furniture,1,2,41000,Another,1,1,0
11,83000,36,58,male,Higher education,Cosmetics and beauty services,0,2,24000,Another,0,1,0
11,10500,6,33,female,Secondary education,Computers,0,2,21000,Another,1,1,0
11,53000,6,55,female,Higher education,Household appliances,1,1,81000,Married,1,1,0
11,6500,6,36,female,Secondary special education,Cell phones,0,2,21000,Another,1,0,1
11,37500,12,25,male,Secondary special education,Computers,1,2,21000,Another,0,1,1
11,23000,12,66,male,Secondary education,Household appliances,0,2,14000,Another,1,1,0
11,91000,24,32,female,Secondary special education,Clothing,1,2,36000,Another,0,0,1
11,16000,12,36,female,Secondary special education,Cell phones,1,2,31000,Another,1,1,0
11,12500,4,22,female,Higher education,Cell phones,0,2,24000,Married,2,1,1
11,15000,3,61,female,Secondary education,Clothing,0,0,26000,Another,3,1,0
11,36000,8,22,male,Secondary special education,Cell phones,0,0,51000,Married,0,1,0
11,19000,12,53,male,Higher education,Household appliances,0,0,56000,Another,0,1,0
11,25000,12,26,male,Higher education,Household appliances,1,2,23000,Another,0,1,0
11,16000,8,24,female,Higher education,Household appliances,0,2,46000,Another,2,0,0
11,28000,10,22,female,Secondary education,Cell phones,0,2,21000,Another,2,1,0
11,28500,12,28,female,Secondary education,Household appliances,1,2,36000,Another,3,1,0
11,24000,10,21,female,Secondary special education,Fitness,0,2,31000,Another,1,1,0
11,144500,15,31,male,Higher education,Furniture,0,0,51000,Another,1,1,0
11,44500,12,20,male,Higher education,Household appliances,0,0,41000,Another,2,0,0
11,45000,9,25,male,Higher education,Household appliances,0,2,31000,Another,1,1,0
